customer_id,total_orders,total_items,total_spent
5793,6,17,582.54
3382,9,20,888.68
2570,2,18,901.64
4997,6,13,431.9
1292,10,5,626.44
7359,2,5,529.23
8666,7,15,524.33
2589,2,19,662.69
5418,4,9,217.05
5990,1,13,362.65
4239,6,14,347.52
6221,10,20,585.16
8130,5,10,149.74
2650,8,20,199.29
3550,9,11,160.42
3772,2,17,339.77
9173,7,4,328.96
2757,10,7,615.83
4072,4,20,507.77
2243,5,1,137.42
2350,5,8,166.26
6507,1,7,275.86
301,5,7,544.67
56,4,11,543.26
3548,6,1,697.91
5396,6,15,829.03
8591,5,20,770.51
6535,6,19,272.29
7140,10,11,869.55
5418,10,11,803.73
3872,6,18,634.18
1450,10,7,451.47
1562,9,7,396.33
8815,7,11,296.8
3715,3,4,668.31
9641,2,11,406.76
75,4,15,978.56
3581,2,9,390.98
9384,1,1,706.19
5568,10,4,619.54
4000,4,12,130.83
6045,5,9,255.35
4821,8,9,615.65
4968,3,18,343.53
779,7,20,174.77
5724,5,1,339.83
8577,9,19,488.62
9673,1,14,592.31
3928,4,12,597.4
1638,8,4,598.76
1366,2,18,849.68
4532,10,17,757.33
3819,5,19,255.74
6447,7,3,191.54
9970,4,13,920.46
8079,4,17,981.47
4622,1,12,710.31
5191,3,20,324.97
5443,1,20,329.36
9065,8,4,174.91
9709,6,2,503.66
4053,2,7,505.84
2947,1,2,621.12
224,3,13,665.67
438,10,18,978.64
66,5,16,460.2
5481,9,11,685.99
5706,7,17,925.64
7708,2,15,384.93
5677,4,10,886.07
1868,5,5,195.09
2367,8,15,241.12
4897,10,12,403.26
5817,2,18,816.46
7680,9,18,500.26
9898,9,7,939.08
9823,2,7,460.89
6720,5,4,490.58
4871,5,1,277.84
5478,2,13,674.98
7063,8,18,129.57
6533,8,15,139.06
7186,4,15,603.96
4286,4,13,812.25
3261,4,2,153.51
2595,10,18,947.89
5835,4,2,679.91
6006,2,13,915.8
7425,3,5,733.17
9518,2,17,773.66
2356,7,19,297.01
7129,3,12,957.79
5569,8,20,693.06
6822,1,16,883.6
6605,6,14,684.57
878,10,1,593.88
5956,6,4,396.07
1012,9,9,765.26
6216,7,16,566.9
2425,1,10,721.71
5690,2,18,684.14
5589,1,11,436.43
3025,10,6,741.46
5183,5,20,487.75
6528,4,20,520.72
8688,3,14,456.71
7203,3,18,279.26
7798,7,5,154.4
7764,6,9,447.56
6769,4,2,109.42
7764,6,7,480.56
7211,7,20,340.86
4732,5,6,188.23
1484,5,14,575.94
176,5,2,226.0
5390,6,10,175.4
903,1,14,786.25
136,7,15,496.18
2502,6,9,913.46
5379,7,15,637.11
8765,7,7,247.66
6812,5,4,433.58
4359,8,5,414.84
2031,3,6,992.54
5601,4,8,533.3
6962,9,9,139.39
8169,7,8,747.44
8376,6,11,675.39
9141,10,5,660.22
5075,1,11,511.4
6999,1,2,356.52
3458,7,20,830.3
8170,4,2,819.8
633,1,9,807.95
2626,9,15,633.89
7944,2,11,610.85
6829,1,18,603.97
3514,8,5,842.52
5714,8,2,287.4
3985,4,2,902.73
4996,8,10,371.0
2553,3,8,152.18
7881,4,18,937.4
466,6,19,911.21
381,4,16,732.06
4126,10,12,372.1
7973,4,10,268.64
7125,2,14,938.66
537,6,2,256.02
1073,5,18,109.2
2477,4,2,624.6
8122,4,12,749.23
4927,10,15,520.43
8118,4,10,675.4
554,3,8,566.56
666,2,16,179.99
6547,4,14,294.87
5508,2,20,374.79
568,4,1,666.71
3831,6,16,384.01
9276,3,1,930.63
9339,9,19,287.77
7465,1,12,492.22
5081,7,17,537.26
7630,1,11,300.67
4809,9,17,636.41
1777,1,7,760.9
4049,6,15,626.19
4487,4,1,488.85
3384,5,7,232.92
8809,7,20,790.46
219,9,3,427.94
6393,4,16,724.63
5761,4,16,820.9
2773,5,7,979.98
9080,1,6,463.6
9178,3,6,140.56
9965,4,6,405.42
3917,10,7,192.09
6437,3,7,115.88
437,4,2,366.1
5465,7,12,290.62
9787,10,19,945.51
3192,8,20,859.24
3590,7,18,190.87
3086,1,12,799.73
2543,8,16,448.57
2942,3,19,251.72
2174,10,19,876.22
6924,10,14,697.47
4110,4,17,345.4
9684,3,3,363.9
3551,2,17,271.15
7255,2,17,433.61
5397,2,3,701.74
6052,9,5,199.55
7933,6,16,264.62
2264,7,18,776.72
7688,10,20,935.6
9016,10,20,853.21
3002,2,20,929.53
6774,7,20,389.83
890,6,13,268.72
6837,1,7,615.88
4949,2,8,963.54
8858,5,2,182.62
2149,2,3,801.74
5865,4,2,477.92
9768,9,11,449.99
9909,2,18,852.64
1010,7,9,628.82
7751,8,4,867.89
8011,3,2,197.74
9647,7,5,818.8
1789,8,1,194.05
6304,4,20,792.35
2239,1,1,231.76
1239,4,10,497.82
6844,2,1,372.1
5796,7,9,940.69
3850,6,15,628.29
8033,7,8,316.12
9438,9,4,772.0
3801,10,15,445.15
7965,9,3,154.21
2712,3,18,523.25
4219,9,1,254.11
3132,2,4,729.22
9865,4,3,168.44
1916,9,14,880.26
7007,8,6,149.13
8082,9,17,934.92
5926,7,3,547.9
5392,10,11,135.7
8430,9,11,406.0
6273,9,18,358.33
1929,7,14,242.24
1563,1,5,621.7
2228,8,6,703.2
1150,9,10,176.56
6140,5,15,710.84
1622,5,7,318.31
2872,2,10,704.26
5369,2,1,621.24
6813,2,3,781.66
3029,10,17,902.09
6171,9,3,356.57
4350,1,5,673.06
2788,10,11,482.33
9516,3,19,144.92
7356,2,2,711.47
473,7,3,382.21
3104,8,6,160.56
3464,5,13,599.14
5962,2,14,426.22
1499,10,4,558.6
1638,5,7,920.17
9743,7,14,782.78
4144,3,3,982.2
7231,5,10,408.04
5967,4,7,613.27
4128,4,20,361.29
4271,8,14,907.42
7073,1,12,146.04
8036,1,15,933.15
3080,2,5,708.56
1055,8,18,214.79
572,10,8,533.09
3304,5,16,480.9
4905,5,17,101.43
7189,5,11,926.4
3800,3,7,206.36
6133,9,1,515.47
9656,3,6,879.57
9168,10,9,654.47
2798,4,18,551.18
2093,3,14,436.39
6379,6,12,228.8
1758,2,3,445.28
6231,5,12,899.96
9803,10,19,894.85
3783,9,4,813.32
5122,8,16,666.83
6756,6,7,907.75
7547,6,19,993.56
6774,3,4,562.09
3222,1,16,662.54
4529,8,19,617.89
2423,5,2,912.24
9988,3,8,678.27
3734,2,15,280.26
6854,7,19,770.65
6400,3,15,531.73
9322,1,17,262.84
4990,4,10,431.22
6106,4,14,725.3
5385,7,16,560.55
2386,10,18,444.3
1558,9,1,169.36
973,1,16,454.21
6014,5,6,436.69
472,1,15,348.07
4888,7,4,440.04
4485,4,20,529.44
1591,9,13,256.61
2178,5,4,358.43
7820,3,7,319.16
2014,5,14,760.13
830,9,10,472.07
7898,9,4,274.34
2761,9,13,914.63
9260,3,13,962.65
4166,8,6,617.99
3581,1,2,598.57
4256,2,9,719.44
4822,10,16,252.68
8095,7,3,121.47
9175,1,4,307.75
7393,4,2,750.8
9622,3,8,234.54
1512,8,5,738.67
2010,6,15,513.27
7933,10,6,141.61
8018,4,14,656.53
5022,6,7,419.48
222,5,8,727.07
1964,9,19,797.5
2016,4,9,715.08
9236,6,7,928.2
8639,1,11,375.65
8630,5,16,163.5
8512,4,7,612.1
6205,7,20,716.96
961,1,11,849.12
2815,4,6,931.93
5160,4,19,953.66
4535,6,20,979.82
7216,6,5,227.86
9158,8,6,207.32
3368,6,1,885.65
7930,5,17,971.33
212,10,4,147.13
4680,3,3,784.08
8495,2,1,492.23
2767,3,13,380.97
489,8,8,157.37
8991,10,6,276.08
2285,10,10,921.54
7609,9,6,728.51
4259,3,11,413.36
3472,8,12,459.88
2420,6,18,611.05
8629,3,17,659.25
8516,9,16,621.14
5520,9,3,721.42
7109,1,9,898.26
2465,10,13,164.49
7923,4,8,817.49
8823,6,4,605.05
1587,8,7,980.56
1474,5,3,451.49
1876,6,4,644.95
3385,6,12,227.87
437,4,4,899.87
4868,10,8,900.21
7722,5,8,321.61
6756,6,16,865.69
4192,7,12,717.12
8826,4,2,991.2
6943,9,2,608.42
9444,3,10,221.14
7351,10,11,105.08
5073,3,5,926.77
7652,5,5,644.35
7444,1,15,788.54
7303,8,17,104.03
1120,5,19,348.86
7881,2,2,807.98
7073,3,13,658.44
4996,8,16,189.43
1205,5,7,259.8
6225,3,9,564.14
3184,1,13,791.86
7606,4,3,128.37
1977,1,15,322.12
1326,9,5,291.33
7947,1,3,930.57
2634,7,14,256.29
9988,4,1,730.15
7665,4,14,108.73
8672,3,15,414.64
2650,3,1,139.63
7112,8,4,254.6
6935,6,17,999.32
8623,6,20,893.5
6271,9,10,656.13
8383,2,9,926.83
7181,2,19,897.86
9881,9,16,412.24
1667,3,6,141.98
7328,5,4,524.35
8644,3,5,926.16
8002,2,6,597.03
5630,10,19,496.76
5605,8,13,646.46
2342,10,16,775.33
5942,3,15,921.66
3511,9,18,318.74
7618,2,12,381.92
3449,2,8,756.86
938,8,16,456.83
1518,7,3,368.06
2653,2,9,521.13
7295,6,8,927.01
1880,10,9,255.85
9673,6,20,509.02
4218,10,19,900.74
9230,8,9,926.65
1563,4,17,867.6
3530,5,13,879.97
1519,7,17,749.46
6214,1,17,561.97
1872,4,10,141.89
3488,3,3,721.29
5715,3,11,428.71
1671,10,1,754.46
5275,8,10,463.44
6930,5,8,934.23
3077,7,1,546.59
3871,4,4,578.27
5358,5,2,517.76
519,7,8,837.45
1961,5,1,516.09
9581,2,19,293.43
9646,9,4,823.68
621,8,8,110.1
233,1,18,251.24
9008,9,12,328.83
987,2,8,138.96
5432,3,10,658.56
5136,2,12,300.09
2587,6,17,137.25
2858,2,11,167.01
3940,10,9,241.06
8312,10,7,686.64
3973,10,6,108.46
1384,5,19,676.24
1375,7,20,703.48
6707,4,2,133.99
5332,7,2,634.3
160,6,1,999.6
2512,2,18,812.95
1010,3,5,113.36
1532,3,2,467.24
3317,3,6,829.1
2275,2,19,462.45
34,7,18,571.92
5912,5,2,597.59
4859,4,19,984.86
427,8,1,990.13
6965,10,10,697.37
466,6,7,558.09
620,7,3,656.27
2375,5,16,746.93
4635,7,20,296.95
1159,10,15,171.24
907,10,11,916.12
1999,10,9,873.35
9399,5,4,998.04
4311,6,6,134.53
176,4,13,594.21
4965,6,9,172.49
5515,5,8,258.67
2249,8,18,968.87
5148,7,13,699.16
4815,4,18,850.54
6483,10,3,291.6
2882,9,9,677.91
1656,10,6,347.69
9766,9,9,503.25
8102,9,4,359.13
9566,3,10,241.44
2153,10,12,774.46
1601,10,18,529.06
2104,4,8,441.27
8456,10,6,791.79
8953,5,14,941.26
4887,10,11,319.46
5357,8,20,126.9
7186,3,15,652.58
7771,1,17,174.42
3081,3,12,596.89
5118,10,9,901.54
3348,10,14,270.7
8430,3,2,210.59
1895,6,16,323.67
7980,2,8,220.69
5899,5,12,624.08
5991,3,2,731.6
5886,10,20,949.15
9676,3,20,113.33
9659,7,19,761.56
1698,10,18,437.58
1450,4,7,411.86
6170,5,14,106.77
5203,9,17,812.61
2339,2,17,344.4
3544,4,1,819.97
2919,6,12,213.02
423,1,14,192.78
4377,7,5,622.83
824,10,3,813.36
5921,1,16,483.17
6774,5,20,380.68
3402,9,18,741.22
7270,7,16,263.9
4050,9,7,952.2
27,5,4,346.63
9943,2,20,287.21
12,1,15,658.74
9458,1,19,557.71
8303,10,3,293.45
7336,10,10,428.6
2241,6,19,218.67
9229,3,2,755.03
4305,7,14,542.65
1518,2,8,857.13
3940,5,8,710.83
4947,7,10,460.78
9609,9,20,803.85
9170,2,18,640.43
5221,4,14,902.08
9588,5,17,820.64
7442,3,13,927.39
9074,3,6,716.91
9317,7,6,749.44
6210,9,14,454.44
2001,4,12,661.25
5749,2,13,802.02
8536,5,15,270.37
237,8,11,402.19
4885,10,17,691.77
7529,10,8,868.45
1042,7,10,615.05
9059,7,3,655.13
95,3,1,709.35
9963,3,12,831.5
1167,9,16,318.62
756,8,9,703.05
4018,4,8,344.5
8730,3,7,584.64
4155,8,4,616.11
5832,2,18,997.89
1799,7,18,543.76
2132,2,4,144.5
7700,1,10,746.41
1559,7,12,964.25
8363,7,7,555.23
7359,10,14,546.73
8509,2,1,843.13
381,9,6,676.34
2080,3,7,345.46
9181,1,3,818.55
4395,7,20,520.98
8034,6,2,524.93
6820,10,5,265.42
2711,1,2,225.02
7749,6,16,503.17
747,6,4,839.49
2648,10,7,837.39
4357,10,13,172.94
138,8,8,902.2
6900,4,19,756.94
7006,7,8,444.46
9361,6,7,383.19
4397,4,10,558.11
9874,2,14,581.53
8228,4,19,459.46
3767,8,12,217.69
9014,8,2,885.44
3331,8,11,367.12
97,9,1,995.33
1648,4,1,323.46
216,4,9,401.05
2319,5,6,761.04
840,2,6,830.14
2322,9,3,298.54
9066,1,10,231.62
3697,9,3,741.89
810,10,20,954.27
4790,5,18,703.94
3906,4,13,243.06
4548,8,3,449.86
8538,7,2,900.56
3398,4,19,400.32
1940,8,17,899.56
935,3,8,466.69
7594,7,13,530.35
9945,1,16,813.2
8366,5,5,471.85
7575,10,9,297.96
9388,8,12,451.56
2307,9,5,731.36
3389,3,2,326.34
7663,4,20,190.68
4684,4,15,139.82
112,7,20,811.99
2255,5,2,297.19
7992,9,11,434.39
2771,1,15,742.05
7923,9,11,124.09
3941,9,1,517.01
3940,4,18,292.31
4696,7,14,747.78
573,9,20,278.19
2034,7,8,130.75
6326,8,6,890.9
6952,9,6,853.74
9181,4,10,856.75
5288,4,13,713.14
3317,4,12,722.06
2501,3,12,116.89
3072,7,1,115.35
1103,7,11,967.29
2275,4,14,402.92
5675,10,5,697.26
3390,10,1,142.84
114,2,15,102.68
4512,9,13,666.42
7514,10,14,487.89
2307,8,8,730.94
9186,2,18,683.18
5401,7,8,271.77
5333,4,18,504.21
3978,3,14,437.7
9356,7,8,808.23
7970,10,4,459.28
6109,10,12,888.68
9224,2,13,372.52
1163,8,14,502.07
1717,6,16,481.42
5579,10,1,499.68
4994,4,4,731.14
5673,10,8,551.23
4754,5,3,548.33
4007,4,18,541.59
6113,4,16,495.74
454,5,7,770.52
3942,4,8,408.16
1666,3,10,987.25
2541,8,8,733.91
6744,4,6,621.37
9399,5,18,177.93
6412,6,5,495.39
3268,5,13,659.95
6833,4,7,599.11
7951,6,3,931.42
2345,5,8,919.49
6674,4,16,410.46
7986,9,5,183.19
768,10,15,699.32
6260,10,15,560.48
8159,9,10,668.08
8325,10,11,696.2
3398,1,11,233.24
8742,3,1,388.14
3407,2,4,366.77
3649,10,3,793.03
6473,7,18,533.14
499,2,13,822.47
1244,4,12,182.64
8778,2,11,823.45
2163,3,16,249.94
5560,5,7,338.11
5069,6,11,897.44
1929,2,1,484.49
6049,5,3,892.96
3871,3,9,880.98
9996,6,13,649.99
7201,5,11,526.19
7993,10,11,200.18
4572,9,4,596.36
2804,1,20,506.61
7415,9,20,149.54
2523,4,17,830.34
1457,6,15,126.95
151,2,2,598.14
6136,3,11,941.52
2667,6,19,868.58
2435,5,7,822.78
8417,3,11,482.37
8227,8,16,863.25
3254,8,9,338.36
2807,4,14,176.81
1330,10,3,712.52
1165,6,16,260.6
7193,7,4,481.45
9856,7,9,378.99
3542,5,8,148.42
3863,6,18,808.78
2861,1,16,170.35
2719,9,6,933.4
9652,5,3,243.03
4577,8,17,903.97
1318,8,20,442.54
5961,8,10,816.68
8292,5,5,526.57
186,8,16,523.42
6540,6,8,213.58
6468,10,16,245.6
3710,8,3,382.88
1598,7,8,388.43
2811,7,17,348.5
8788,4,4,429.1
7154,10,1,694.38
2159,9,5,294.45
1485,7,19,350.87
5613,5,13,285.24
6654,1,4,553.44
517,5,4,401.68
73,9,2,968.47
921,5,19,821.75
6199,2,11,517.08
8934,5,15,718.98
5597,2,13,612.33
1314,5,8,299.75
9389,9,18,319.76
2120,10,13,390.85
5014,3,12,423.5
8102,2,15,554.66
7319,9,16,497.04
2027,2,13,690.81
6061,7,3,178.54
4703,3,3,398.09
6120,9,3,936.73
863,4,18,612.52
9497,1,7,775.09
4822,1,5,185.15
7485,4,7,748.63
6807,1,8,365.95
728,7,4,845.12
2432,10,16,449.37
7388,7,8,571.64
3554,6,20,809.07
3283,10,1,744.17
693,5,9,111.41
6012,4,6,475.48
5095,2,9,904.24
6395,8,14,228.31
6718,5,11,695.13
1609,10,1,848.19
9796,4,19,962.91
3026,10,2,752.3
6193,6,11,946.47
2152,2,20,792.68
8856,10,13,284.94
5565,2,15,262.58
843,3,1,358.89
8366,6,14,728.9
6174,6,5,323.91
2665,3,18,270.6
3854,2,3,950.55
3585,7,7,748.31
3727,8,5,148.67
3733,3,17,137.67
3980,4,13,412.18
5255,4,5,868.26
5149,1,18,581.45
2953,10,13,115.57
6310,3,5,798.29
3011,2,18,704.38
906,10,2,294.34
7966,9,16,178.81
9194,8,4,973.26
1459,1,20,930.39
4925,9,6,627.74
3481,5,17,711.29
6766,1,2,521.34
2377,8,12,875.29
1034,5,4,913.6
58,2,19,248.63
2692,7,3,331.07
7646,9,16,367.59
1735,7,10,685.81
8898,4,10,742.03
1735,7,2,360.15
5919,4,13,442.58
8925,9,15,114.28
6421,3,17,370.72
575,6,7,442.04
2831,9,9,773.04
989,3,13,939.74
430,9,16,477.23
2117,9,1,957.55
6417,7,10,867.69
8579,3,10,142.71
1572,2,13,229.15
1168,8,12,144.84
3934,2,16,970.47
3690,10,11,288.89
6502,2,4,175.98
9593,4,7,871.44
7739,5,12,403.48
8351,10,6,279.89
5370,10,18,174.54
3077,6,20,549.09
4694,9,15,945.56
9475,5,4,203.17
7833,5,18,871.33
6441,5,1,351.64
4091,9,10,203.2
2921,7,3,884.72
6573,5,6,813.67
7128,5,3,159.41
2853,9,16,743.85
6567,4,19,408.74
5792,3,3,460.42
2425,4,3,188.95
1613,6,20,635.84
7023,9,1,880.34
3256,5,1,769.32
9316,10,2,254.64
8084,7,18,282.55
2693,5,18,862.18
7745,10,9,598.01
3656,5,8,871.98
6159,2,13,257.68
5140,3,8,505.34
4721,7,11,858.08
8528,8,13,305.26
3705,1,20,905.3
28,5,5,449.96
2867,9,4,816.95
2718,2,11,270.58
3799,9,11,121.13
6625,7,19,188.7
4023,3,6,379.28
207,3,12,559.79
7696,5,19,640.19
6789,10,19,131.39
5988,3,7,212.78
4391,6,12,745.24
8272,9,14,690.8
9920,3,6,654.16
3351,4,8,425.06
7486,10,7,370.75
5693,8,11,187.58
1569,7,16,468.45
6774,7,19,809.5
8452,8,8,873.26
4569,8,20,890.45
3345,8,9,434.86
4618,9,18,438.22
56,2,20,305.73
752,4,17,259.44
7562,5,20,817.4
8162,4,11,825.4
6899,10,18,296.12
6864,2,3,633.44
4649,9,16,254.42
5176,9,7,878.19
4443,4,8,821.99
2184,3,8,198.12
8368,5,9,237.18
5025,8,12,900.81
370,4,3,934.66
6109,1,19,234.78
3888,6,8,712.46
883,4,13,450.3
4100,10,6,457.56
6994,9,13,753.57
2545,8,17,101.82
1763,8,12,566.6
9533,1,15,402.37
3236,3,14,415.12
7526,10,17,631.6
9386,4,19,570.42
1331,4,18,407.06
787,6,4,279.86
3485,5,9,992.94
4771,3,11,176.76
4458,7,16,271.99
9897,9,16,709.51
7700,6,9,223.83
4838,8,13,398.43
2918,10,2,937.51
3071,6,16,614.42
3344,9,17,192.28
1796,6,16,856.19
3829,10,14,215.4
537,6,1,378.87
9536,3,17,351.04
689,2,19,447.59
4148,10,19,350.32
8540,6,15,952.63
1576,6,9,553.12
3286,3,7,553.69
221,4,10,342.37
2165,5,11,457.34
6554,8,4,581.88
7251,9,13,981.62
5160,5,11,345.65
6740,5,20,342.46
936,7,17,794.4
1636,6,20,922.61
5856,5,9,930.88
5679,8,15,404.23
7689,7,6,689.83
3686,2,7,984.51
9642,4,20,881.98
8828,8,7,758.08
3856,7,18,433.57
7087,3,5,920.79
7780,5,20,247.79
6869,8,15,768.95
8524,2,6,221.98
6656,3,17,533.48
5662,3,16,518.19
3993,4,4,473.64
1181,7,15,374.14
5065,9,12,568.06
3196,4,2,677.96
6091,4,1,144.98
3798,7,15,131.74
7447,3,18,986.67
9872,8,9,721.04
3577,4,2,777.86
8859,6,10,228.0
8612,9,7,432.31
2487,2,20,201.22
6659,5,12,943.91
838,2,1,775.79
9634,10,17,661.82
7367,10,13,758.29
4396,9,12,203.91
9145,5,17,643.09
8342,3,5,493.8
3078,6,16,168.79
8429,8,18,393.4
1193,10,9,696.23
4617,3,16,294.99
5677,10,8,218.87
7107,10,8,211.32
4585,4,3,532.54
4989,1,10,153.23
8180,2,2,178.16
216,3,17,908.36
848,2,4,415.28
2963,10,12,512.41
2327,5,5,637.14
2969,6,18,424.42
3048,9,19,678.4
4854,3,7,365.1
3824,10,19,170.6
2034,7,20,423.03
922,1,17,400.54
8496,9,7,809.13
5218,8,18,323.09
7771,10,1,320.47
4754,2,16,170.3
5173,10,7,393.29
9048,1,12,368.34
2274,3,14,195.75
5779,5,18,229.43
6143,6,10,264.38
9769,8,6,977.04
6899,4,10,139.47
3937,10,14,482.95
9610,4,6,595.41
7864,8,16,782.56
7560,8,9,702.59
2088,3,5,706.44
9679,2,13,392.44
8374,7,12,484.0
3037,2,3,124.71
3738,5,17,836.85
4905,7,18,848.54
8513,4,6,446.74
8533,1,4,278.6
4586,1,8,591.0
7865,2,12,173.22
9493,10,13,367.13
1753,4,7,929.11
8833,2,17,924.26
3096,3,7,478.69
5435,7,12,597.58
7709,7,4,495.61
1494,1,6,597.93
8468,6,3,256.39
6207,10,15,176.19
2330,5,6,189.28
2554,9,11,236.55
4020,7,17,834.34
779,10,11,584.56
4756,7,19,960.68
6499,5,15,486.7
2909,1,10,957.07
7694,6,2,293.12
2246,6,19,168.35
186,4,15,476.79
9026,5,8,762.21
4060,3,15,647.26
2084,9,15,668.32
3312,7,13,243.51
6867,4,2,560.05
9604,9,9,149.43
4952,6,11,286.56
1195,1,1,317.33
2096,6,10,282.88
255,2,8,996.26
5141,10,15,306.68
2814,8,5,847.01
9994,2,10,338.05
1104,3,13,284.96
2030,10,20,851.89
3521,10,10,273.7
5338,8,7,952.04
6017,7,20,482.61
9669,9,16,401.5
2914,7,19,493.78
9993,7,9,405.65
4808,7,1,564.22
7690,2,13,489.35
8405,5,6,850.43
5877,9,11,676.05
9107,4,10,298.13
2933,4,3,787.57
5273,1,2,957.79
9220,8,5,287.81
7044,5,16,249.89
7373,9,4,979.81
4504,10,20,473.41
305,9,7,255.88
1996,6,13,506.44
5406,7,11,914.53
5957,4,13,803.73
1600,4,3,886.13
839,5,19,209.88
6366,9,5,680.58
2199,4,11,696.77
3896,1,11,344.91
579,7,19,744.13
2595,5,10,629.4
2419,7,12,228.21
7769,1,10,306.05
527,5,13,731.22
6522,4,11,322.95
4639,2,10,720.94
8226,4,1,708.57
7009,10,19,973.13
9415,9,7,263.36
1310,8,12,875.79
6631,5,6,828.23
3001,10,8,123.78
6899,2,20,211.34
5083,2,3,255.08
6011,4,3,348.29
7947,5,9,305.34
8897,8,10,409.62
710,1,14,624.13
6071,5,19,354.33
1367,4,12,442.52
6918,7,14,479.78
5243,7,12,897.85
6466,2,7,760.65
8290,4,20,813.77
7439,7,18,421.65
6981,3,1,443.28
4883,10,14,893.4
2662,4,19,919.28
9349,10,13,938.81
4848,2,15,736.74
3474,5,15,710.4
9851,1,6,317.7
1859,1,12,553.22
2293,8,12,653.94
963,5,4,346.84
5734,7,19,933.97
7667,1,3,106.0
3444,7,8,323.91
2091,1,16,694.77
5002,8,7,360.55
684,4,9,646.49
138,10,11,883.55
9284,3,6,337.84
3917,1,11,357.95
1563,6,2,856.69
5881,5,1,265.38
5060,5,1,748.82
9550,10,17,868.97
667,8,6,326.15
1502,7,14,790.94
7292,2,11,939.22
2510,2,9,219.07
223,1,8,917.97
4719,5,18,321.41
3829,10,18,302.19
3251,8,12,835.72
4809,1,18,615.8
5316,6,13,195.52
2461,5,2,727.87
2313,6,2,162.99
6292,5,8,239.17
4025,9,14,628.96
8025,6,4,125.65
1376,3,15,204.12
9004,2,10,907.99
9112,7,8,675.92
3666,8,15,572.6
9213,2,7,436.92
1015,1,10,468.74
9479,1,16,318.58
5835,9,18,182.65
4256,10,8,622.77
6851,3,4,895.8
8333,2,1,460.81
3551,2,6,530.76
716,9,15,511.7
8591,2,5,771.08
4732,7,5,184.12
4124,9,16,130.61
9538,5,20,419.76
7970,3,20,398.66
9081,2,9,783.45
5384,1,17,815.31
1834,5,4,230.83
8221,9,4,514.16
8434,2,11,191.43
6442,4,15,115.49
1891,2,11,433.37
350,9,16,943.58
467,6,20,858.02
4281,5,9,823.3
5352,5,17,623.82
5140,1,13,431.28
345,1,5,992.55
8785,5,4,775.92
9226,1,18,892.76
702,10,8,969.12
9131,1,5,490.69
5845,7,1,485.64
9413,5,15,156.56
7663,10,20,777.93
4654,2,13,966.89
4260,2,3,995.47
4313,4,13,580.01
4037,9,12,240.26
8524,10,17,883.75
3621,10,8,995.97
3177,2,6,182.92
9805,5,4,167.94
6003,6,5,188.21
3154,3,19,375.98
657,3,15,768.78
5989,3,9,369.73
9562,7,1,893.85
5702,2,13,746.43
1595,7,12,914.1
9800,7,15,540.26
1231,4,10,876.09
7558,4,10,777.5
4169,1,8,288.51
6940,3,1,864.99
437,7,2,275.06
9713,4,17,465.55
6244,3,17,448.46
9273,10,15,481.08
8242,5,18,225.5
2985,3,9,477.6
572,3,7,865.25
9853,6,16,103.12
6030,10,18,838.41
3035,9,18,174.29
7695,7,18,820.36
5741,6,11,144.01
6746,1,18,722.03
5658,1,19,716.15
9270,6,16,311.1
9214,9,15,402.53
1411,8,2,657.89
9481,7,15,388.6
6224,10,8,852.29
6953,2,5,553.62
4969,5,15,831.09
921,10,12,565.07
3523,6,1,568.07
465,9,14,324.9
8370,4,3,804.33
10,1,3,953.19
3738,8,4,176.63
8962,1,14,233.59
7800,5,1,448.92
2020,6,13,482.92
5204,1,4,462.82
8000,4,10,401.47
7836,2,2,968.43
180,3,13,332.32
3896,1,14,220.19
1758,9,12,603.28
5909,4,18,436.24
7652,4,6,736.41
1484,2,16,665.15
182,6,7,182.87
1893,9,8,780.75
5056,10,17,577.22
513,5,9,514.06
2848,4,3,705.86
1231,6,1,886.49
9261,10,15,369.75
7571,3,15,830.93
4930,10,4,921.35
8533,10,3,632.55
8647,7,12,129.88
3650,1,12,841.2
1674,9,8,631.17
9743,5,17,750.08
7371,7,15,754.05
2649,9,16,376.46
4870,1,19,147.5
3011,7,17,194.06
6320,6,9,424.28
758,10,1,565.42
4089,8,13,243.31
89,2,7,730.74
2660,2,2,289.87
3111,7,15,145.3
5446,6,8,319.21
3997,6,9,387.31
4585,5,17,417.41
3283,5,8,558.07
7511,2,7,313.08
9800,3,6,130.81
5325,7,16,242.36
525,10,15,803.34
9709,4,3,538.64
7494,5,18,120.31
551,3,17,724.38
5322,4,12,233.98
6190,6,12,983.3
8431,5,18,605.03
7720,7,12,277.66
5017,2,8,699.03
6712,10,15,944.2
1544,4,14,799.36
9240,4,4,570.39
3423,7,2,694.09
9629,6,18,517.64
5531,2,14,575.13
4902,10,9,756.55
9036,6,5,964.2
9546,9,17,279.24
9411,5,20,423.92
6587,3,19,107.86
6766,8,2,704.88
1636,1,2,282.22
3874,5,8,235.16
1059,9,18,531.54
6459,4,1,236.21
7577,3,9,516.87
4323,3,2,939.82
2206,8,5,218.1
2816,1,8,508.8
7669,3,13,632.66
9920,9,19,349.02
4219,3,18,716.44
8076,7,15,183.52
4769,1,1,471.88
678,4,7,834.87
2426,1,9,678.39
8739,4,5,529.86
3242,6,11,287.82
1973,6,4,805.15
6259,10,5,816.78
5761,2,6,478.59
8914,3,13,511.48
4714,9,13,732.65
680,3,20,523.2
9080,8,5,102.99
5696,10,8,673.9
5058,2,12,211.29
8918,8,6,839.78
2444,10,2,155.65
